fine_tuned,char_simplified,location_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
True,Lisa Simpson,3.0,-0.00230595,-0.00013524774,-0.0015729307,-0.0018728367,0.000579699,0.0014595357,-0.0011405692,5.6499193e-05,-0.000204886,-0.00052770594,-0.00097499107,0.0015940039,-0.0024795681,3.7158884e-06,-0.0001172513,0.00012581957,-0.0016232986,-6.930852e-05,-0.00037848073,-0.00014740563,-0.0007815273,0.00056951377,-0.0019046641,0.0015136625,-0.0020508466,-0.0004897186,5.636697e-05,0.000245477,0.00017208335,0.00129352,-0.0013269244,0.00013423189,-0.0020209355,-0.00093541155,-0.0002140527,-0.0002977485,-6.0558985e-05,0.00023261791,0.001025309,7.775581e-05,-0.0014839227,0.0008627284,0.00031909344,0.0009636646,0.0019401688,-0.0014445562,0.00038940198,-0.0008076891,0.0009099418,0.0012186395,0.00027481923,-0.0008249927,-0.0019212719,0.0011965195,-0.0010431923,-0.0017802871,-0.00040990132,0.0009225605,0.00043396108,0.0017335314,0.0004307712,8.931284e-05,0.0006373308,7.861964e-05,-0.0014123461,-3.161891e-05,0.0011864632,0.0023871833,-0.0010023429,0.0012515871,0.00013955127,-0.0017906158,0.0005044768,-0.00080206635,-0.0005108367,0.0013519096,-0.0015938648,0.0008296385,0.0023871008,-0.000987426,0.0002839151,0.0025288246,-0.0009593628,0.002116914,6.242107e-05,0.00033030435,0.0019184042,0.00016727646,0.0010134067,-0.00075754203,0.0007611371,0.00060993416,-0.0003564962,-0.00025916615,-0.0030307504,-0.00024505332,-0.0009342017,0.0005650516,-0.00089781056,0.0011599933
True,Others,3.0,0.001971946,-0.00023512203,0.00022954287,-0.002902077,-0.0014687482,-0.00043670632,-0.0010468474,-0.0015488801,-0.00036585296,-7.754052e-05,-0.0009196595,0.0002563902,-0.000112960806,0.00043088588,-5.039559e-06,-0.0003820043,0.0005713177,0.0010079988,0.00040483932,-0.0016457718,0.0009176197,0.0013263108,0.0007108604,0.0020947983,-0.001043123,-0.000494859,0.00037476013,-0.0018582467,-8.442726e-05,0.0013856328,0.0006517971,0.0018637963,-0.00041801584,0.0002148137,-0.00080534414,-0.0013973513,-0.0010484112,0.000661691,2.2719063e-05,-0.00072810863,-0.0005146825,0.0007016623,0.0013529236,0.0017630045,0.0009401142,0.000591848,-4.599547e-05,-0.0016952524,0.001600345,0.001112083,0.0013525282,-0.00085219444,-0.0016206556,0.001354728,-0.0013249797,0.001366342,-0.00048250973,0.000826109,-0.0013477635,0.00026675657,-0.00058039953,-0.0004516705,0.001215435,0.0016602479,0.0011244335,0.00076247833,0.00095645856,-4.3292774e-05,-0.0021330384,-0.0013178414,0.00030926673,-0.00030296933,0.0021135013,-0.0012785093,-0.00053760695,-0.0003307388,-0.00028817117,-0.0016412428,0.0012191918,-0.0019226662,-0.00049757824,-0.00078838377,-0.0009212012,-0.00071638514,0.0006780873,0.0012696435,-0.0007346643,-0.0012018433,-0.0006415559,-0.0007874517,-0.0008314959,0.0008356436,-0.00040180594,-0.00089637283,1.8529061e-05,-0.0003865277,-0.0008535497,0.0011872938,-0.0007368703,0.0011900394
True,Lisa Simpson,3.0,-0.00077608105,0.0021513286,0.001197709,-0.00092805264,6.7204426e-05,0.0002096038,-0.00027488955,0.0007418573,0.0006175025,0.0011622413,-0.0003948371,0.0013132374,-6.0435734e-05,0.0015570985,0.0004226365,0.0004335128,-0.00031774296,-0.0006086208,-0.0015560637,-0.0016572945,-0.0006480264,0.0013165624,-5.1255873e-05,0.0013042267,0.0004981241,-0.0015363626,-0.00012168724,0.00016738019,0.0018471312,-0.0022878533,0.0004040515,-0.00034791694,0.00094269385,-0.0017391468,-0.0006052269,-0.001628104,0.00029888208,-0.0025353923,0.000628599,0.00022537156,-0.0016949315,0.00012887173,-0.000651811,0.00051780074,0.0010746263,-0.0004298877,0.0009148555,0.00043388578,0.0006158677,0.00015429602,-0.0010242889,4.1412917e-05,-0.0012932243,0.0018914174,-0.0023434428,-0.0009696702,-0.0018161675,0.0031203807,0.0014879219,0.0009301609,0.0007510655,-0.00039392427,0.0023890042,0.00044959944,0.0018022091,-0.0016845245,0.001750437,-0.00031263966,0.0013854664,-0.0003774942,-0.0012831636,-0.0002695806,0.00073879585,-0.0017196212,-0.0021120326,0.0020846876,0.0016723361,0.0016233154,0.0013507105,-0.0005328244,0.0014771887,0.0005995099,7.734958e-05,-9.245891e-05,0.0012051354,0.0002710768,-0.0013200575,-0.00074672303,0.0004745476,0.00078175607,0.0011567079,0.0013521205,7.419663e-05,-0.001860288,0.000472308,-6.4836095e-05,-0.0028430948,-0.00061998575,-0.000826125,0.0007415658
True,Others,3.0,-0.0002442961,0.00023739706,0.0009696746,0.00042660043,-0.00051055773,0.0010711554,-0.000114158,0.00017852736,-0.00015092695,0.0012724719,0.00102494,9.865042e-05,-0.00080287823,0.00062082737,-0.000100569574,-2.1350936e-05,-0.00078075106,0.0009434934,-0.0010673052,-5.3105698e-05,-0.0003873107,0.0006591167,-1.2798605e-05,0.00025578917,-0.00085256377,-0.0011426609,-0.00023095109,-0.00030342443,-0.0012463919,-0.00068243296,-0.00035293668,0.00048096356,0.0012415549,-0.00030851382,-0.0016935464,-0.000909912,0.00037329158,0.00032412747,-0.0002746701,0.0003263089,-0.0007190087,0.00097494165,0.00075892115,0.00070906343,0.00018065135,0.0006796355,0.0019408684,0.0005235652,0.0006561011,0.0005361662,-0.0013866393,0.00070886256,0.0008172227,0.0016187466,0.00068318483,0.00057239574,-0.00097526977,-0.0007957999,0.00015398863,-0.0010806394,0.0009463921,0.00011054132,0.0020493306,0.0004920041,0.0007027028,-0.000876143,-0.0009447893,-0.0018665682,-0.002665795,-0.0018237636,0.0017183252,0.0012110346,0.0014388729,-0.00045343518,-1.2387402e-05,0.0005262151,-0.0010391518,0.0009115907,0.0017983519,6.0718507e-05,0.00053583365,0.00017650197,-5.7733464e-06,-0.000358415,-0.0002922584,-0.0004956431,-8.163532e-06,0.0006558825,0.00011374162,-0.0012827142,-0.0003437664,-0.00031744997,0.0013157775,0.0011357474,-0.0007751016,-0.000297117,-0.0006422077,-0.0007182888,0.0009143756,0.0010602504
True,Others,3.0,0.00024986317,0.0005515825,-0.00060477084,0.00041495662,0.00010593731,0.0019076857,-0.0005843161,-0.00043764722,0.00092385977,-0.00020229511,-0.00081299373,-0.00018531388,-0.00092468923,0.00023267382,0.0008033041,0.000775843,0.00017527411,6.272608e-05,-0.00079770875,-0.0005554289,0.00095169444,3.83045e-05,-0.0016666529,0.00033628911,-0.0007386743,0.00056570163,-0.00082609884,0.00086940266,-0.00097287615,0.0007910795,-0.00019766358,-0.0002871482,-0.0006772472,-0.0009404825,-0.00019647687,-0.00022105206,-0.00055712333,-0.00028275975,0.00027927812,0.00047484884,-0.00032227705,0.00044130764,0.0013510998,0.00094717555,-0.00024183076,-0.0006820246,0.00066775514,-0.00033380094,-0.0004490067,-0.00088334735,-0.0001526824,0.0014177746,-0.0003425267,-0.00088286813,0.0004353325,0.0007807024,-0.00012694637,0.00042663078,0.0018185492,0.0006605094,0.0004483006,0.00089388364,4.9442242e-05,0.0002929375,0.00020689129,-2.7455686e-05,0.00025356005,0.00075976865,0.00021827681,0.00074136717,-0.0005865557,0.0010455714,0.0007070432,-0.00020334029,-0.0006749915,-0.0008137353,0.0009937596,-0.0009106668,0.0018782968,-0.00070795976,-0.00013575218,0.00013536558,-0.0011742088,0.0010371456,0.000103983046,-0.0005245388,-0.00092723686,-0.00025495476,-0.0012059606,0.00012070809,0.0003604925,0.0004569951,0.001879683,-0.00072298,0.00096191274,-0.00012269126,-0.0004735233,0.0011741102,-0.00030739058,-0.0010770919
True,Others,3.0,-0.0007538283,-0.0003983393,0.0009416661,0.0009304035,0.00038299646,0.00044217758,0.0015158657,-0.0026160043,-0.00022973736,0.00019692583,-0.0008569308,-0.0013448909,-0.0027225905,0.0010644576,-1.1415169e-05,0.00016303055,0.0012845859,0.0006789382,-0.00075164234,-0.0014197651,-0.0012354697,0.001035147,-0.0018863432,0.0018204848,-0.0013906618,-9.863088e-06,-0.00095825124,-0.0014643032,0.0002303051,-0.00066768035,-0.0015079394,0.00068201986,-0.001248809,-0.00080092606,4.106227e-05,-0.0002699086,-0.0018070092,-0.002003346,0.001935921,-8.552862e-05,-0.0012454704,-0.0018325174,-0.00054130255,0.0016875792,0.000420729,0.00038581216,1.8391991e-05,5.553743e-05,-0.00035257038,0.0012368144,0.0006866778,-0.0003522324,0.0012167278,0.00077146315,-0.00082595565,0.00390881,5.4174467e-05,0.0010792945,0.0004934797,-0.0011214582,-0.002733364,0.00233503,0.0011993124,0.0011550776,-0.0010778883,-0.0020236417,-0.002609968,0.0007452383,-0.0014903616,0.00032901796,0.0011980688,0.0023958448,0.00023471082,1.7638913e-05,-0.0028006274,-0.0009966312,-0.0005059221,0.0014874111,0.00024970126,-0.0006168988,-0.0008765038,-0.0019394503,-0.0013217712,0.0006878973,-0.00091550377,0.0012865902,0.00082250393,0.0010093484,-0.00052119175,0.00010535033,-0.0017509279,-0.0013561125,0.001070188,-0.0008552116,-0.00019006038,5.8697383e-06,-0.0022203063,0.00023543253,0.00039387014,0.000508951
True,Others,4205.0,0.0004102034,-0.00013309783,-0.00043787176,-0.00049099134,0.0018629208,-0.0013143569,0.00075778674,0.00022962037,2.8933773e-05,0.0003368505,-0.0008975521,0.00025438447,-0.0018787753,-0.00089693133,0.0003020362,0.00035394082,-4.6407404e-05,-0.0018247443,-0.00044193777,-0.0011676396,-0.001239435,0.00013480167,0.00049973687,-0.0003227481,0.0005953227,0.00029487547,0.0013234742,3.897939e-05,-0.00038396867,0.0020747765,0.00013969577,0.0009128538,9.678452e-05,-0.00091768615,-0.00056962296,0.00016531028,-0.0010763305,0.0005918946,0.0011473555,0.002011392,-0.0029592179,-0.0004981541,0.0003472031,0.00082653266,0.0009188503,-0.0009888851,0.00073709595,-0.00034745922,-0.0012383041,0.00028254528,0.0015774253,0.0010198305,0.00019833201,-0.0010767864,0.00063785084,-5.6748504e-05,-0.0007416719,-0.0003358224,2.3244971e-05,0.00092708704,-0.0008686641,3.56219e-05,0.0016765235,-0.0001344188,0.0001828332,-0.00040868265,0.000307497,-0.0001973628,-0.00040694233,0.0001502971,0.00026996908,-0.0004172322,0.00016088167,-0.0010180918,0.00065371813,0.0011817386,-0.0003272934,0.0010681974,0.00051178515,-0.0007397983,0.0012342731,-0.00041060374,-0.00089681346,-0.00088772073,0.00019096126,-0.0002708564,0.00047461595,-0.000524335,6.942168e-05,-0.00094738865,-0.0004750781,-0.0007102466,0.0010082443,0.0012932444,-0.00029085635,0.00078027486,0.00052002684,-0.00034772037,-0.00017546267,-0.00079228845
True,Others,4205.0,-0.0007547383,-0.00072161306,0.00230633,-0.0012303875,0.00056109054,0.001057557,8.494992e-06,-0.0019028458,-0.0006176588,0.00050907093,0.00039263754,-0.00066662906,-6.208195e-05,-0.0013348268,0.0004323519,0.0008066249,-6.722386e-05,-0.0013684209,-0.00078329974,0.0007942342,0.001453045,-0.00066126516,-0.000986907,0.0013644595,-0.0009424369,0.0011170832,0.0011655685,-0.0005284858,7.05288e-05,3.8430546e-05,-0.0003697894,-0.0013057261,-0.0013020968,0.0008423942,-0.00019049265,-0.0021212266,-0.0005612389,-0.00018732692,-0.00090899126,0.0016170889,0.0006309967,0.00038525232,0.0001718904,-0.0008539398,0.0011142951,-0.00021728707,0.00060645456,-0.00084004184,-0.0012218277,0.0013810691,-0.0014583229,-1.1742736e-06,-0.00010951839,-3.115732e-05,-0.00041732358,0.001192583,0.0004872392,0.001781012,6.171053e-05,0.001288265,-2.8675424e-07,-0.00014776763,-0.000504047,0.0013615018,0.0003681675,-0.00085057,0.0012284747,0.0005071535,-0.00019956639,-0.0012284459,-0.00172361,0.000102075865,0.00048408442,-0.0020375256,-3.825439e-06,-0.0008350826,0.00035661084,0.000112038375,-0.0009886192,-0.001048815,-0.00017884411,0.00032625897,-0.00015235733,-0.00042429226,-0.0010157444,-0.0011731313,-0.0004195087,0.0019694609,0.0009956461,-0.0017205438,3.8717983e-05,-0.0006209863,0.0009948073,-0.0012944506,-0.0006489707,-0.0013772306,-0.0024432063,-0.0007875889,-0.00030613004,0.0009317266
True,Homer Simpson,4205.0,0.0010786627,0.00028615884,-0.00017506411,-0.00015448833,0.0014649961,0.0029966072,-0.0012855248,-0.00065344945,0.0005559875,0.0026844558,0.00013993157,-0.0003607206,-0.0012049706,0.00077976537,-0.00033132412,0.0009188325,-0.00041062667,-0.00023553308,0.0015714754,0.0003496243,0.00035427566,0.00086083804,0.00027523964,-3.488324e-05,0.00065816205,0.0011040817,0.0013257363,-0.0006605171,-0.0007339379,0.0008809202,0.0001996915,0.00015247977,-0.0017197911,-0.00069674477,0.0006059075,0.0010010541,-0.0010067031,-0.0006948203,-0.0013462969,0.00088708854,-0.0003122475,0.00054770766,-0.0008330851,0.0013533139,0.001717157,-0.00043739204,0.00022454334,-0.0008593179,2.8720151e-05,8.6891705e-05,0.00028265823,0.00023889414,-0.0008782558,0.00034018562,2.0213107e-05,0.00035556543,0.0006874672,-0.0004404373,4.839283e-05,0.0003191706,-0.00068395515,-4.8151152e-05,0.00013828388,0.0007733461,0.0013097996,-0.0011484297,0.0004013173,0.00029636885,-0.00030757714,0.00015953842,-0.0020297472,-0.00018805412,0.0009539767,-0.0009529517,-0.00065397605,-0.0013240402,6.339621e-05,-0.00084837584,-0.00070986303,0.00018264186,0.0021135183,0.0008048304,0.0005114296,-9.6654425e-05,-0.00015752709,0.000116884235,0.0010360705,-0.00016874599,0.00020319523,0.00011343318,0.00074065366,-0.00023203988,0.00041530211,0.0003189511,-3.762988e-05,-0.00036115278,-0.00027411824,7.198599e-05,0.00097046763,-0.00013514707
True,Others,4205.0,0.00038527508,-9.988666e-05,0.0009551113,-0.0014089769,0.0009685744,0.0009283442,1.8314968e-05,-0.0014245796,-0.00021978313,-0.0002216361,0.0007545531,-0.0010452728,-0.0013695245,0.0003621503,0.0008896202,0.0011704154,0.00030403765,-0.00010159804,-4.8007816e-05,-0.00041546204,-0.0010281841,-0.00023874376,-0.0017695713,-0.00053802034,-0.0018413207,0.0010526942,0.0009748264,-0.0015771136,-0.0008037719,-0.0015423894,0.00013680875,0.00051649916,-0.0013313992,-0.0009405698,0.0004262106,-0.0016071888,-0.0014888119,-0.0012546113,-0.0009777233,0.00267774,-0.0004645659,0.00058253057,-0.0005546565,0.00033279357,0.00158799,0.0016947417,5.111714e-05,-0.00015380759,0.0021698892,0.00026828804,0.0005993662,0.000101584665,-3.8728416e-05,0.0015868247,-0.00081085006,-0.0003711863,1.9076264e-05,-0.00087957236,-0.00012642283,-0.0019382251,0.0008357767,-0.00018947457,0.0032382628,-0.00012555774,0.0007116932,-0.00080579694,0.00050559203,0.00062523136,-0.00038929746,0.0006596693,0.0009988174,0.00071144686,0.0005902961,-0.0014519304,0.00015005199,0.00044358883,-0.00089440314,0.000112131995,0.001699301,8.137743e-05,0.0005406721,0.00048578877,0.00051266706,0.00074382423,-0.00045550463,-0.0012342263,0.0010913829,-0.0019104851,-0.00012595925,-0.0010666089,-0.0011661904,0.00052099564,-0.0022360757,0.0015311434,0.00015893497,-0.0011910954,0.00017468588,0.0015288373,-0.0002896082,0.00067765027
True,Homer Simpson,4205.0,-0.0013360897,0.0011121952,-0.0024411585,0.0012928573,0.00021609773,0.004022487,0.0004150399,-0.0008567391,-0.00096195843,0.0022211843,-0.00027045675,-0.0015141073,-0.00222081,0.0017515145,0.0017171812,0.0003373569,-0.0006683151,-0.0015132728,0.0001680945,-0.001573636,0.0033241794,-0.0013759453,-0.0026959346,-0.00028114716,-0.0007455157,0.0014081569,0.0021514918,-0.00071380683,0.0017709106,5.6752626e-05,0.0019696334,0.0020371657,-0.0005572358,0.0013977073,-0.00039833153,-0.001173203,-0.0020201395,0.0028564099,-0.0021541307,0.000985769,0.0001866906,0.0013913463,-0.0018402191,-0.001018724,0.0007684864,-0.0022160881,7.6459255e-05,-0.0004738436,0.0009909151,-0.000571394,0.0012037315,0.0006290243,0.0008982057,8.396676e-05,0.00023882894,0.0004424704,0.000324907,0.00087046996,0.0002736278,0.0020336302,-0.0006059223,0.00085237774,0.0021228283,-0.0007969206,0.00040372543,0.0001827045,-0.0004766658,0.0024677287,0.0008924175,0.00019376795,-0.0023005237,-0.0032837063,-0.00025838971,0.000983282,-0.004603565,0.00019296454,-0.0038529956,-0.002551162,0.0020573544,-0.00047585898,-0.0013766866,0.0003673789,0.001750828,-0.0023535944,-0.0021165214,-0.00039152638,0.0010884715,0.0038776682,0.00021624588,-0.00056253,-0.0021926237,-0.0032688798,-0.00090335467,-0.0029666736,-0.002085979,-0.00066165504,-0.0035087988,-0.0020422237,-0.0004881535,-0.0015624443
True,Others,4205.0,0.0016692487,0.00013738863,0.00020846004,-8.98104e-05,-0.000562399,0.001992145,-0.0022035148,-0.00029974733,0.0017390011,0.002066974,0.0013161674,-0.0026104297,-0.0003951975,0.002251288,0.0003363995,0.0018358285,-0.001465884,-0.00024812808,-0.003477754,0.0006753512,0.0010393808,-0.00055769767,-0.00043302437,-0.001877051,-0.0006585906,0.0017048005,-0.00026210808,0.00057495927,0.0012307285,0.003508458,0.000979842,-0.0028929207,-0.0020599943,-0.0014680095,0.0023405063,0.0010487798,0.0020514082,0.001900994,0.00207617,-0.002535592,-0.0013997853,0.00022584447,-0.0009654331,-0.0035123064,-0.0010106156,-0.0032215025,0.0022596675,-0.0005997522,-0.0008021995,-0.0011620999,0.0006745546,-0.0017534968,0.0018718978,0.0017496023,-0.00023133296,0.0036328204,0.0005307309,-5.14113e-05,0.0019003412,-0.0003049533,-1.654615e-05,0.0012540333,-0.0020091538,-0.0010131611,0.001374828,-9.837081e-05,-0.0015200049,0.0029609357,-0.001354935,0.0005169857,-0.0005807403,-0.00046382667,-0.0010138672,-0.0006743572,-0.00018707225,0.0015255241,0.0021075294,-0.0007452151,0.0016022688,-0.0005736675,0.002257922,-0.0018733834,-0.00054718065,-0.0026265096,0.0029627709,-0.0009587781,-0.002322763,0.0026258589,0.002817208,0.00028006142,0.00023299514,-0.0031996623,-0.0016129921,-0.001426389,0.00036898113,-0.00049472554,-0.00092448486,-0.00025691892,0.002879732,-0.000977627
True,Others,4205.0,-0.0012529868,-0.0010546842,-0.00034069,0.0020776482,-0.0013700958,-0.0021262867,0.0011142066,-0.0013035368,0.0012428769,-0.0022583692,-0.00023542887,0.0005314868,0.00049777806,0.0038978627,0.0012491518,-0.0016335986,0.002169459,-0.0002449754,-0.0014723842,0.0003354739,0.002617041,0.0024605717,0.0010600721,-0.00049209164,0.0011566742,0.002046903,-0.0007114179,0.0018269649,-0.0018177008,-0.00060289295,-0.0020446603,0.00013848492,-0.0001031696,-0.0014150278,-0.000783946,0.00061271054,-0.0014065036,0.00097644224,-0.0014150362,0.00016980979,-0.00024187734,0.00058198563,-0.00076616026,0.0024587826,-0.00060829375,-0.00064376555,-9.6444855e-05,-0.0029510194,0.00053595833,-7.568167e-05,0.0010968344,-0.002562749,-9.567893e-05,0.0027568284,-0.00046142325,0.002307003,0.0011609502,0.0016183564,-0.0027155913,-0.0013741375,0.0011261806,-0.00028963955,0.0013048676,-0.0002437326,0.0037899234,-0.0009472943,-0.0014326837,0.0015221569,0.00035082723,0.0032663643,0.00070703134,0.0019083414,0.0006219856,0.0014734598,0.0013301064,0.0033200532,0.00043984447,0.001182886,0.000642542,2.0906578e-05,0.0030015646,-0.0009352774,0.001287573,-0.00031346784,-0.0014387887,0.0007996983,-0.0005004775,-0.0008829042,0.001617845,-0.0014952094,-0.002148818,-0.0002987504,-0.00043040907,-0.0026105996,-0.0010710354,-0.0016419048,-0.00032439906,0.00034769194,0.0015864073,0.0006224438
True,Others,4205.0,-0.0024345662,-0.00091415155,-0.0013391336,0.0006137401,0.0041402555,0.00059969514,0.0018392962,-0.0028418137,0.00074256206,0.0015471819,-0.00053263205,0.0014756179,-0.0014733019,0.0024732535,0.0011513078,-0.001751506,0.0027006,-0.0013503208,-0.0024331245,0.0018150902,-0.0006536906,-4.421508e-06,-0.00017455146,-0.0016518629,-0.00045030846,0.002232896,0.00018310368,0.0014069409,-0.0010043584,0.002603552,0.0003897355,0.0009940463,-0.0023814568,-0.00072523294,0.0025355255,0.001166587,0.00042754327,0.00057210174,-0.0018508085,-0.0017156639,-0.00071576424,-0.0004638682,-0.0003221409,0.0021100151,0.0015916122,0.00054747984,-0.00047978776,-0.0021387313,0.0023563642,0.00038520983,-0.00047813068,0.0010379361,0.002818519,0.002638701,-0.0015594236,-0.00041161443,0.00073213706,0.00038124458,0.0006352477,0.0023687412,-0.00084615994,0.0015350119,-0.0009592838,-0.00040651264,0.002211297,0.0007179164,-0.0004191725,-0.00030116123,-0.0001588317,0.0026623793,6.0752252e-05,0.0018802184,-0.0010218133,-0.00023507759,-0.0012978452,-9.430646e-05,-0.001754904,0.0011441238,-0.0011628052,-0.0009773383,0.0034161995,0.0020797474,0.0004339368,-0.00042179323,-0.00055950414,-0.0003684532,0.00029358346,0.00077720976,0.0007154018,-0.0010608848,-0.0006319488,-0.0009142023,0.0015679129,0.0010904648,0.0018867641,-0.00050087704,-0.00020271706,-0.0004158743,0.0008418176,-4.4001266e-05
True,Others,4205.0,0.0014747138,0.00032787255,-0.0018231361,0.0018471165,0.00054648507,0.00025009626,-0.00034345448,0.0001540494,-0.0012564786,-0.00026882064,0.00056125247,0.00016795025,-0.00042078516,0.0008142099,0.0007289815,-0.0013344447,-0.00083639467,-0.00072556536,-0.00044878625,8.687938e-05,0.00024127435,0.0009410643,-0.001904977,-0.0002580806,-0.0023479124,0.0010354647,0.0013631247,-0.0005214073,0.001884135,0.00028542939,0.0013444814,-0.00093410467,-0.00012427969,-0.001622027,3.0030747e-05,0.00050555664,-0.0004707546,0.00035843393,-0.000493219,0.0014224019,2.3896126e-05,-0.0011813567,0.00044008833,0.00083022396,-0.00088275934,-0.002773234,-0.00042221395,-0.00036894815,-0.0006453724,-0.00040876796,0.0014348557,0.0025629092,-0.001514764,8.424393e-05,0.0009134498,-0.0003940313,-0.000485235,0.0017891346,0.00012017658,0.0006842821,0.0019014156,-0.00034416892,0.0014293165,-0.00040120055,0.0005715093,-0.00050554937,-0.0014608741,-0.0012362461,6.136678e-05,0.0003214676,0.0011448815,-3.599304e-05,-0.00076498865,0.00033873806,-0.0022336063,-0.0009301692,-0.0008468424,0.0008130565,0.00053282076,0.0006417447,-0.0014956783,0.00090086315,0.00044317453,0.0006450662,0.00034903138,-0.00057800126,7.1154944e-05,-0.0009177405,0.0011329737,0.00020017834,0.0013067541,-0.001004721,0.0010940316,-0.00031980666,0.00089140155,-0.00030413727,0.0008458195,0.000101920654,-0.0009283087,0.0010866283
True,Homer Simpson,4205.0,-0.00035249616,0.0015370278,0.0010656569,0.00045467165,-0.00014092634,0.0021118617,-0.0021219568,-0.0005240925,0.0019264049,4.641327e-05,0.0014268408,0.00042027247,0.00017887546,0.0008236268,0.0006134095,0.0027426614,-0.0009956907,-0.00079936354,-0.00036339494,0.00026686283,0.0017660471,0.0010344195,-0.0010005961,0.00018982992,-0.0003283527,0.00023071043,0.0011893149,0.00089911453,-0.0022798812,-0.0011584816,-0.00063149544,7.473186e-05,-0.0013702313,0.0003616506,0.00048713508,0.0001059788,-0.0009586297,0.0006625946,-4.8741975e-05,0.00047591014,-0.0009601775,0.0020185066,8.4421656e-05,0.00088182476,0.00029354045,-0.0013990295,0.00042702892,-0.0021971217,-0.0007191042,4.479676e-05,1.6011667e-05,-0.000986947,0.00032413012,0.0015773092,-0.0015169308,-0.0008434777,0.0012208632,0.0007738875,0.00043684227,-0.000800678,-0.0007652236,-0.001256969,0.0012166217,0.0001909739,-0.0001752839,-0.0014904563,0.00066420255,-0.001477447,-4.944621e-05,0.0017534742,-0.00028419873,0.002320231,0.0006317291,-0.0004932676,-0.002266089,-0.0013000647,0.00016037036,-0.0014623525,0.0011717876,-0.00016449718,0.0014024352,0.0009538056,0.00081520795,7.5086966e-05,-0.0012470594,0.0015271534,0.000695767,0.0003869563,-0.0012682321,0.001737505,0.0004001281,0.00055424246,-0.00040466385,-0.001595323,0.00025653027,-5.52281e-05,-0.0013735049,-0.0011804563,0.00015854758,-0.0006350629
True,Others,4205.0,0.0026049486,-0.001216355,0.0007241602,-0.00073146075,0.00062556716,0.00089448935,-0.0018081408,-4.434257e-05,0.0007375927,0.0017162185,-0.0011753408,-0.0011975067,-0.00017969937,0.00040563088,-0.0013013872,0.002045547,-0.0013718107,0.0005097938,-0.0021342358,0.00042824153,-0.00015860537,-0.000688617,2.22517e-05,-0.0009415037,2.8474942e-05,-0.000506359,0.00066940556,-0.00089596154,0.0003124422,0.00017965656,0.00028984284,0.00026270916,-0.0008403204,-0.00045341684,0.00018546006,0.0009566279,-0.00051472447,0.0003182203,-0.00025658426,-0.0005425261,-0.0016347199,-0.00043750877,0.00035156665,0.0004967319,0.0026980173,-0.0007341614,0.0017895957,0.0006085308,-0.0001260169,0.0022957893,-0.0013449725,-0.00034426578,2.6954565e-05,-0.00017848231,-0.00041471788,0.0028583214,0.0006675926,5.452298e-05,0.0018554287,0.0009872655,0.00033417696,0.00023413509,0.00063666876,-0.0005671888,-0.0013901115,-0.0007093083,-4.3080287e-05,0.0018348716,0.000377531,0.0006231076,-0.0002160423,0.0015459416,-0.00086169847,-0.001999351,0.0012529596,-0.00025163288,0.00058818905,0.0016636831,0.0009289845,-0.00029574835,0.00017862573,-0.00015383966,-0.0012615081,-0.0023713512,0.00028055697,-0.0016510395,0.00056672527,0.00040168248,-0.00065746653,-0.0012382967,-0.00070423435,-0.0010140609,1.1224496e-05,-0.0025797558,-0.00041438418,0.0009314365,0.00031022847,0.0019673521,0.00177277,-0.00015938266
